id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,plane-of-section,specimen-id,fold-change,target-sum,contrast-sum,num-target-samples,num-contrast-samples
74658078,RP_060220_04_D03,87026,Megf9,multiple EGF-like-domains 9,230316,4,coronal,n/a,2.443,27.331,7581.042,3,2033
73931413,RP_051214_04_E05,18335,Pdcd4,programmed cell death 4,18569,19,coronal,n/a,2.441,23.444,4917.493,3,1536
32583,RP_040324_01_F10,18480,Pim2,proviral integration site 2,18715,X,coronal,n/a,2.431,38.884,6210.273,3,1165
75041563,RP_060412_04_F07,20572,Srm,spermidine synthase,20810,4,coronal,n/a,2.427,25.999,6995.746,3,1959
73817432,RP_051101_01_A07,66447,Cpne7,copine VII,102278,8,coronal,n/a,2.418,47.551,13328.461,3,2033
71924056,RP_051017_02_H06,31869,Gpr123,G protein-coupled receptor 123,52389,7,coronal,n/a,2.412,22.828,6413.089,3,2033
74047856,RP_051214_02_B02,16273,Kcnb1,"potassium voltage gated channel, Shab-related subfamily, member 1",16500,2,coronal,n/a,2.400,22.591,6123.978,3,1952
70231996,RP_050303_01_E12,20537,Sqle,squalene epoxidase,20775,15,coronal,n/a,2.390,27.758,7870.304,3,2033
74047899,RP_051214_02_B09,49283,Hspa12a,heat shock protein 12A,73442,19,coronal,n/a,2.388,28.371,7867.486,3,1987
73615805,RP_050818_01_F01,37281,BC100451,cDNA sequence BC100451,58251,11,coronal,n/a,2.382,47.593,13172.053,3,1978
79591573,RP_071204_04_C03,19435,Rcn1,reticulocalbin 1,19672,2,coronal,n/a,2.381,33.727,8877.012,3,1880
72128748,RP_051017_04_C04,12829,Cux2,cut-like homeobox 2,13048,5,coronal,n/a,2.350,30.265,8097.503,3,1886
322956,RP_040609_01_A09,47494,4930506M07Rik,RIKEN cDNA 4930506M07 gene,71653,19,coronal,n/a,2.302,25.073,5794.934,3,1596
74819328,RP_060315_02_E04,16750,Lrrn2,"leucine rich repeat protein 2, neuronal",16980,1,coronal,n/a,2.265,35.202,8150.445,3,1573
75080750,RP_060412_04_G11,14554,Gpx3,glutathione peroxidase 3,14778,11,coronal,n/a,2.262,37.732,11065.903,3,1990
75551465,RP_060523_02_B02,11224,Chrna1,"cholinergic receptor, nicotinic, alpha polypeptide 1 (muscle)",11435,2,coronal,n/a,2.255,59.780,13729.873,3,1554
74882606,RP_060315_04_F06,119897,Rap1gap2,RAP1 GTPase activating protein 2,380711,11,coronal,n/a,2.173,47.927,14949.168,3,2033
67779872,RP_040922_01_E04,46714,4921517L17Rik,RIKEN cDNA 4921517L17 gene,70873,2,coronal,n/a,2.164,37.892,11322.799,3,1940
73592532,RP_051017_01_E08,47605,C2cd2l,C2 calcium-dependent domain containing 2-like,71764,9,coronal,n/a,2.146,60.031,18952.828,3,2033
321204,RP_040617_01_C07,19987,Sar1a,SAR1 gene homolog A (S. cerevisiae),20224,10,coronal,n/a,2.076,29.286,9558.157,3,2033
73512423,RP_050825_01_H07,72233,Grm5,"glutamate receptor, metabotropic 5",108071,7,coronal,n/a,2.070,39.929,13074.171,3,2033
75079801,RP_060412_02_F12,12488,Cit,citron,12704,5,coronal,n/a,2.067,27.883,8492.916,3,1889
75043144,RP_060220_02_G05,85059,Tmem11,transmembrane protein 11,216821,11,coronal,n/a,2.064,44.975,14766.944,3,2033
73592530,RP_051017_01_E06,15784,Igfbp5,insulin-like growth factor binding protein 5,16011,1,coronal,n/a,2.060,36.291,11935.575,3,2033
71358590,RP_050725_03_E11,11651,Arnt2,aryl hydrocarbon receptor nuclear translocator 2,11864,7,coronal,n/a,2.060,35.414,11650.155,3,2033
70560340,RP_050331_01_E04,12082,Cacnb3,"calcium channel, voltage-dependent, beta 3 subunit",12297,15,coronal,n/a,2.055,23.225,7659.062,3,2033
73930838,RP_051214_04_C12,11207,Accn1,"amiloride-sensitive cation channel 1, neuronal (degenerin)",11418,11,coronal,n/a,2.050,27.679,9148.727,3,2033
79568026,RP_071204_02_B03,12349,Cdh8,cadherin 8,12564,8,coronal,n/a,2.030,44.761,13375.114,3,1820
75147761,RP_060207_01_E07,87963,Igsf9b,"immunoglobulin superfamily, member 9B",235086,9,coronal,n/a,2.027,25.156,8409.096,3,2033
79591595,RP_071204_04_D07,16500,L1cam,L1 cell adhesion molecule,16728,X,coronal,n/a,2.023,35.108,10681.187,3,1846
72119650,RP_051017_04_B04,36087,Cacna2d2,"calcium channel, voltage-dependent, alpha 2/delta subunit 2",56808,9,coronal,n/a,1.994,22.922,7564.956,3,1974
70744516,RP_050725_02_B09,37012,Stk32c,serine/threonine kinase 32C,57740,7,coronal,n/a,1.959,29.576,10231.272,3,2033
74657980,RP_051121_03_D11,41805,Slc9a3r2,"solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2",65962,17,coronal,n/a,1.943,38.538,12321.903,3,1864
70634298,RP_050725_01_F03,48743,Spock3,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3",72902,8,coronal,n/a,1.941,36.574,12767.003,3,2033
797,RP_040324_01_A05,32808,Pgrmc1,progesterone receptor membrane component 1,53328,X,coronal,n/a,1.933,45.301,15775.811,3,2020
73592534,RP_051017_01_E10,37655,Fxyd6,FXYD domain-containing ion transport regulator 6,59095,9,coronal,n/a,1.920,59.833,21118.736,3,2033
67936010,RP_041102_01_A04,29593,Pmm1,phosphomannomutase 1,29858,15,coronal,n/a,1.911,27.215,9369.971,3,1974
549,RP_040227_01_07,14890,Hap1,huntingtin-associated protein 1,15114,11,coronal,n/a,1.901,84.029,29442.742,3,1998
356852,RP_040617_01_H01,68245,Nxph3,neurexophilin 3,104079,11,coronal,n/a,1.898,93.502,31860.266,3,1940
72109467,RP_050712_04_G12,35989,Dbc1,deleted in bladder cancer 1 (human),56710,4,coronal,n/a,1.898,34.549,8720.762,3,1437
984,RP_040227_01_05,20378,Snap91,synaptosomal-associated protein 91,20616,9,coronal,n/a,1.894,32.226,11529.437,3,2033
87,RP_040315_01_23,11393,Agt,"angiotensinogen (serpin peptidase inhibitor, clade A, member 8)",11606,8,coronal,n/a,1.883,33.940,12115.195,3,2017
1683,RP_040526_02_C10,12365,Cdkn2c,"cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)",12580,4,coronal,n/a,1.880,62.648,22532.098,3,2029
76085749,RP_060620_02_A09,53469,Sphkap,"SPHK1 interactor, AKAP domain containing",77629,1,coronal,n/a,1.877,26.542,8960.529,3,1901
75988632,RP_060620_02_E04,17956,Nrxn1,neurexin I,18189,17,coronal,n/a,1.866,26.405,8507.208,3,1804
74881157,RP_060220_01_A06,37588,Usp14,ubiquitin specific peptidase 14,59025,18,coronal,n/a,1.839,36.008,13271.448,3,2033
841,RP_Baylor_102965,18526,Prkcz,"protein kinase C, zeta",18762,4,coronal,n/a,1.823,24.330,9042.956,3,2033
70744324,RP_050725_02_B03,52136,Atp11b,"ATPase, class VI, type 11B",76295,3,coronal,n/a,1.823,26.816,9969.803,3,2033
71924077,RP_051017_02_H09,17699,Myt1,myelin transcription factor 1,17932,2,coronal,n/a,1.822,21.904,8136.773,3,2031
75147760,RP_051206_02_H12,44246,Nrn1,neuritin 1,68404,13,coronal,n/a,1.820,42.784,13916.354,3,1776
70560266,RP_050324_02_D09,84679,Fnbp1l,formin binding protein 1-like,214459,3,coronal,n/a,1.819,22.678,8438.383,3,2031
73769324,RP_051121_04_B09,21618,Timp3,tissue inhibitor of metalloproteinase 3,21859,10,coronal,n/a,1.813,31.071,11615.765,3,2033
74583150,RP_051214_02_F07,106097,Hist3h2a,"histone cluster 3, H2a",319162,11,coronal,n/a,1.807,24.507,9188.543,3,2033
324211,RP_040617_01_E06,43169,1700037H04Rik,RIKEN cDNA 1700037H04 gene,67326,2,coronal,n/a,1.807,42.363,10949.189,3,1401
1549,RP_040420_01_C03,22092,Vdac3,voltage-dependent anion channel 3,22335,8,coronal,n/a,1.806,25.681,9368.336,3,1977
606,RP_040507_01_C09,16251,Jund,Jun proto-oncogene related gene d,16478,8,coronal,n/a,1.796,51.579,19017.047,3,1986
74425518,RP_051214_02_E04,42960,Dynlt3,dynein light chain Tctex-type 3,67117,X,coronal,n/a,1.792,24.100,8448.884,3,1885
512,RP_Baylor_102825,14469,Gnb2,"guanine nucleotide binding protein (G protein), beta 2",14693,5,coronal,n/a,1.791,44.120,16648.340,3,2027
74882937,RP_060315_04_H09,52805,Slitrk1,"SLIT and NTRK-like family, member 1",76965,14,coronal,n/a,1.790,37.772,10777.730,3,1532
293466,RP_040604_02_G02,85154,Cdc27,cell division cycle 27 homolog (S. cerevisiae),217232,11,coronal,n/a,1.787,64.896,21472.148,3,1774
79591641,RP_071204_04_F09,12457,Chrm4,"cholinergic receptor, muscarinic 4",12672,2,coronal,n/a,1.783,36.800,9618.250,3,1398
2234,RP_040526_01_E10,72133,Frs3,fibroblast growth factor receptor substrate 3,107971,17,coronal,n/a,1.781,30.643,11536.211,3,2011
670,RP_Baylor_102908,17125,Marcksl1,MARCKS-like 1,17357,4,coronal,n/a,1.773,29.362,10611.998,3,1922
293463,RP_040604_02_F11,32197,Anapc16,anaphase promoting complex subunit 16,52717,10,coronal,n/a,1.769,38.606,14391.915,3,1978
71924321,RP_050614_02_H09,32069,Ncald,neurocalcin delta,52589,15,coronal,n/a,1.761,56.708,21428.418,3,1996
71016617,RP_050725_03_A07,32937,Blcap,bladder cancer associated protein homolog (human),53619,2,coronal,n/a,1.760,36.144,13915.922,3,2033
74658019,RP_060220_04_C02,36074,Arl10,ADP-ribosylation factor-like 10,56795,13,coronal,n/a,1.752,27.576,10553.127,3,2011
1263,RP_Baylor_103342,79944,Plxnb2,plexin B2,140570,15,coronal,n/a,1.750,30.170,11588.428,3,2017
75146005,RP_060220_02_B11,43890,Mpnd,MPN domain containing,68047,17,coronal,n/a,1.747,22.137,8586.356,3,2033
77280449,RP_070116_01_F06,43815,Atp2b1,"ATPase, Ca++ transporting, plasma membrane 1",67972,10,coronal,n/a,1.746,36.135,13382.178,3,1940
77866868,RP_070129_01_E11,87964,Ntm,neurotrimin,235106,9,coronal,n/a,1.737,42.704,12665.896,3,1546
79556642,RP_071204_01_A05,14385,Gja1,"gap junction protein, alpha 1",14609,10,coronal,n/a,1.737,57.884,17652.486,3,1589
1009,RP_040227_01_08,20672,Stxbp1,syntaxin binding protein 1,20910,2,coronal,n/a,1.734,60.941,22656.604,3,1934
75774683,RP_060530_01_D08,32802,Nucb2,nucleobindin 2,53322,7,coronal,n/a,1.733,25.197,9379.483,3,1935
70301082,RP_050309_01_B04,11212,Ache,acetylcholinesterase,11423,5,coronal,n/a,1.733,72.480,28346.820,3,2033
72119580,RP_051017_04_A03,16297,Kcnj9,"potassium inwardly-rectifying channel, subfamily J, member 9",16524,1,coronal,n/a,1.726,21.833,8573.803,3,2033
74988667,RP_060315_04_A03,11304,Adcyap1r1,adenylate cyclase activating polypeptide 1 receptor 1,11517,6,coronal,n/a,1.725,57.992,22780.281,3,2033
79591579,RP_071204_04_D02,129609,Plcxd2,"phosphatidylinositol-specific phospholipase C, X domain containing 2",433022,16,coronal,n/a,1.725,31.388,12302.332,3,2028
79556636,RP_071204_01_A02,11463,Aldoc,"aldolase C, fructose-bisphosphate",11676,11,coronal,n/a,1.724,64.797,23785.809,3,1899
70743870,RP_050725_01_G10,73294,Plekha5,"pleckstrin homology domain containing, family A member 5",109135,6,coronal,n/a,1.716,36.929,14581.354,3,2033
474,RP_040227_01_01,14182,Gabrg2,"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 2",14406,11,coronal,n/a,1.713,23.370,9234.134,3,2031
75043158,RP_060412_05_B09,18513,Prkacb,"protein kinase, cAMP dependent, catalytic, beta",18749,3,coronal,n/a,1.707,48.035,19071.107,3,2033
73817931,RP_051214_01_A02,32288,Tspyl2,TSPY-like 2,52808,X,coronal,n/a,1.695,92.723,37068.039,3,2033
71587885,RP_050725_03_A10,13165,Dlk1,delta-like 1 homolog (Drosophila),13386,12,coronal,n/a,1.693,61.516,24620.186,3,2033
74988626,RP_060315_05_F10,19091,Rab12,"RAB12, member RAS oncogene family",19328,17,coronal,n/a,1.691,22.733,7874.655,3,1757
75934914,RP_060530_01_E06,12901,Cyp51,"cytochrome P450, family 51",13121,5,coronal,n/a,1.689,39.613,14654.161,3,1874
655497,RP_040922_01_B10,17878,Nnat,neuronatin,18111,2,coronal,n/a,1.688,129.987,39739.574,3,1548
2143,RP_040407_02_D03,82821,Eif4a3,eukaryotic translation initiation factor 4A3,192170,11,coronal,n/a,1.682,30.186,12158.938,3,2033
74881160,RP_060220_01_A09,67108,B630019K06Rik,novel protein similar to F-box and leucine-rich repeat protein 17 (Fbxl17),102941,X,coronal,n/a,1.682,36.720,14792.107,3,2033
276274,RP_040609_01_D07,51667,Senp2,SUMO/sentrin specific peptidase 2,75826,16,coronal,n/a,1.680,39.650,15941.692,3,2026
70560278,RP_050331_01_A07,52047,Gpr165,G protein-coupled receptor 165,76206,X,coronal,n/a,1.674,40.932,16571.004,3,2033
75988633,RP_060620_02_E05,35650,Tagln3,transgelin 3,56370,16,coronal,n/a,1.661,60.768,24487.328,3,2008
73521821,RP_051101_03_B05,32330,Sgsm1,small G protein signaling modulator 1,52850,5,coronal,n/a,1.660,42.351,16786.840,3,1974
356849,RP_040617_01_G08,27122,Yme1l1,YME1-like 1 (S. cerevisiae),27377,2,coronal,n/a,1.658,46.594,19044.820,3,2033
77925023,RP_070320_01_A01,20213,St8sia2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",20450,7,coronal,n/a,1.654,36.073,12105.802,3,1665
74882657,RP_060315_04_F12,82034,Mfn2,mitofusin 2,170731,4,coronal,n/a,1.645,24.970,10285.123,3,2033
121097,RP_040507_01_A03,42099,Ssr2,"signal sequence receptor, beta",66256,3,coronal,n/a,1.644,46.335,19100.738,3,2033
74881548,RP_060315_04_C09,26967,Atp1a4,"ATPase, Na+/K+ transporting, alpha 4 polypeptide",27222,1,coronal,n/a,1.641,51.062,21088.031,3,2033
74819346,RP_060315_02_F01,20595,Ssrp1,structure specific recognition protein 1,20833,2,coronal,n/a,1.641,25.408,9643.166,3,1868
79556662,RP_071204_01_B06,12093,Calb2,calbindin 2,12308,8,coronal,n/a,1.639,55.072,22768.172,3,2033
479,RP_040324_01_F01,14191,Gad1,glutamate decarboxylase 1,14415,2,coronal,n/a,1.636,59.835,24781.891,3,2033
1738,RP_040526_02_G01,41048,Gpr85,G protein-coupled receptor 85,64450,6,coronal,n/a,1.634,35.360,14667.123,3,2033
293663,RP_040604_02_H02,84444,Prpsap2,phosphoribosyl pyrophosphate synthetase-associated protein 2,212627,11,coronal,n/a,1.634,33.685,11505.027,3,1674
76085745,RP_060530_01_F05,74353,Fdps,farnesyl diphosphate synthetase,110196,3,coronal,n/a,1.632,56.580,23488.115,3,2033
357100,RP_040617_02_B04,16196,Cd47,"CD47 antigen (Rh-related antigen, integrin-associated signal transducer)",16423,16,coronal,n/a,1.630,59.255,23588.412,3,1947
74357560,RP_051214_01_B11,92454,Rps15a,ribosomal protein S15A,267019,7,coronal,n/a,1.630,25.995,10406.521,3,1957
600,RP_040315_01_10,16199,Itih3,"inter-alpha trypsin inhibitor, heavy chain 3",16426,14,coronal,n/a,1.628,25.639,9431.376,3,1797
74958656,RP_060315_05_B12,92803,Nat8l,N-acetyltransferase 8-like,269642,5,coronal,n/a,1.627,60.688,22842.240,3,1837
73929595,RP_051214_03_G07,20214,St8sia3,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3",20451,18,coronal,n/a,1.627,40.330,16801.807,3,2033
70615597,RP_050725_01_D05,46815,Pgm2l1,phosphoglucomutase 2-like 1,70974,7,coronal,n/a,1.625,63.340,26418.020,3,2033
75934527,RP_060530_01_E03,51440,Pcdh1,protocadherin 1,75599,18,coronal,n/a,1.624,30.548,12549.148,3,2002
293664,RP_040604_02_H03,88021,C1qtnf5,C1q and tumor necrosis factor related protein 5,235312,9,coronal,n/a,1.624,35.708,14901.529,3,2033
75774679,RP_060530_01_D04,47646,Nup93,nucleoporin 93,71805,8,coronal,n/a,1.620,24.310,9373.186,3,1874
74819332,RP_060315_02_E08,35474,Tro,trophinin,56191,X,coronal,n/a,1.617,65.388,27379.684,3,2031
74581383,RP_060117_02_C01,13129,Darc,"Duffy blood group, chemokine receptor",13349,1,coronal,n/a,1.613,23.088,9336.007,3,1957
2651,RP_Baylor_103055,20744,Syt4,synaptotagmin IV,20983,18,coronal,n/a,1.611,25.832,10713.657,3,2005
74819344,RP_060315_02_E11,35607,Arl2,ADP-ribosylation factor-like 2,56327,19,coronal,n/a,1.610,23.580,9926.354,3,2033
1261,RP_040324_01_F06,18411,Pfn2,profilin 2,18645,3,coronal,n/a,1.609,41.978,17648.670,3,2029
74047877,RP_051214_02_B05,42706,Lztr1,"leucine-zipper-like transcriptional regulator, 1",66863,16,coronal,n/a,1.607,24.223,7547.525,3,1502
71358662,RP_050725_03_F12,20731,Sdc3,syndecan 3,20970,4,coronal,n/a,1.607,45.145,19040.359,3,2033
71587822,RP_050725_03_E10,12076,Cacna1g,"calcium channel, voltage-dependent, T type, alpha 1G subunit",12291,11,coronal,n/a,1.603,33.702,14244.300,3,2033
75042238,RP_051219_02_B02,150036,A530057D15Rik*,RIKEN cDNA A530057D15 gene (non-RefSeq),0,n/a,coronal,n/a,1.602,41.871,15741.030,3,1807
2031,RP_Baylor_102630,11571,Apba2,"amyloid beta (A4) precursor protein-binding, family A, member 2",11784,7,coronal,n/a,1.602,30.834,13016.431,3,2029
70743844,RP_050610_01_A01,87854,Cpne2,copine II,234577,8,coronal,n/a,1.600,24.660,10444.777,3,2033
71717640,RP_050713_02_B11,12092,Calb1,calbindin 1,12307,4,coronal,n/a,1.600,22.759,9640.174,3,2033
74819327,RP_060315_02_E03,86303,Ppp2r5b,"protein phosphatase 2, regulatory subunit B (B56), beta isoform",225849,19,coronal,n/a,1.599,29.560,12528.345,3,2033
1585,RP_040526_01_F03,14586,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",14810,2,coronal,n/a,1.592,48.782,20718.432,3,2029
74425543,RP_051214_02_G05,13881,Fasn,fatty acid synthase,14104,11,coronal,n/a,1.592,38.022,16187.730,3,2033
77869796,RP_070205_01_B05,42884,Oxct1,3-oxoacid CoA transferase 1,67041,15,coronal,n/a,1.590,39.634,14017.176,3,1687
73521805,RP_051101_03_A04,43138,Rab3c,"RAB3C, member RAS oncogene family",67295,13,coronal,n/a,1.590,71.288,30383.859,3,2033
1014,RP_Baylor_103052,20740,Syt1,synaptotagmin I,20979,10,coronal,n/a,1.590,88.673,37723.809,3,2029
75043143,RP_060220_02_G04,35630,Arl3,ADP-ribosylation factor-like 3,56350,19,coronal,n/a,1.590,45.245,19288.584,3,2033
321200,RP_040617_01_C02,54760,Dlst,dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex),78920,12,coronal,n/a,1.587,25.515,10398.755,3,1940
74882216,RP_060315_04_E06,35315,Tmem131,transmembrane protein 131,56030,1,coronal,n/a,1.582,26.045,11156.608,3,2033
61210,RP_040407_01_C01,48515,Adipor1,adiponectin receptor 1,72674,1,coronal,n/a,1.576,36.434,14598.476,3,1894
72340123,RP_051101_02_A04,15344,Elavl2,"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B)",15569,4,coronal,n/a,1.575,27.782,11952.961,3,2033
2478,RP_Baylor_103188,32808,Pgrmc1,progesterone receptor membrane component 1,53328,X,coronal,n/a,1.573,80.529,34564.125,3,2026
293662,RP_040604_02_H01,108999,Slc7a6,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 6",330836,8,coronal,n/a,1.572,78.505,31038.381,3,1864
189,RP_Baylor_253885,12110,Camk2g,calcium/calmodulin-dependent protein kinase II gamma,12325,14,coronal,n/a,1.571,58.750,23230.197,3,1864
357103,RP_040617_02_B10,42288,Cyc1,cytochrome c-1,66445,15,coronal,n/a,1.571,53.723,23179.004,3,2033
74047927,RP_051214_02_D12,11624,Rplp0,"ribosomal protein, large, P0",11837,5,coronal,n/a,1.570,30.361,13103.197,3,2033
75774674,RP_060530_01_C11,42088,Hspbp1,"HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1",66245,7,coronal,n/a,1.567,38.882,16817.102,3,2033
74425548,RP_051214_02_G09,52893,Sun1,Sad1 and UNC84 domain containing 1,77053,5,coronal,n/a,1.566,25.308,10183.531,3,1890
72007561,RP_051017_01_A03,14890,Hap1,huntingtin-associated protein 1,15114,11,coronal,n/a,1.565,114.111,49403.543,3,2033
594,RP_040315_01_03,15983,Impact,imprinted and ancient,16210,18,coronal,n/a,1.565,47.711,23930.617,2,1570
74047898,RP_051214_02_B08,12275,Cd34,CD34 antigen,12490,1,coronal,n/a,1.565,30.415,13173.393,3,2033
355883,RP_040617_01_F01,88223,Usp11,ubiquitin specific peptidase 11,236733,X,coronal,n/a,1.564,84.429,34615.641,3,1924
2255,RP_Baylor_102816,14385,Gja1,"gap junction protein, alpha 1",14609,10,coronal,n/a,1.557,23.354,10025.902,3,2005
74819237,RP_060315_02_C01,41543,Rpl23,ribosomal protein L23,65019,11,coronal,n/a,1.557,56.325,21060.779,3,1746
76115739,RP_060620_02_C07,18949,Psme1,"proteasome (prosome, macropain) 28 subunit, alpha",19186,14,coronal,n/a,1.556,32.675,13570.048,3,1939
75749751,RP_060518_02_E09,14581,Grik1,"glutamate receptor, ionotropic, kainate 1",14805,16,coronal,n/a,1.556,26.891,11096.502,3,1926
2183,RP_040407_02_C04,93109,Eif5a,eukaryotic translation initiation factor 5A,276770,11,coronal,n/a,1.555,39.900,17387.705,3,2033
73818754,RP_050921_01_E03,80230,Slc17a6,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6",140919,7,coronal,n/a,1.547,33.906,14855.193,3,2033
74586669,RP_051214_01_B09,108965,Ctxn1,cortexin 1,330695,8,coronal,n/a,1.545,41.221,18074.596,3,2033
1207,RP_Baylor_103242,41935,Ghitm,growth hormone inducible transmembrane protein,66092,14,coronal,n/a,1.545,51.945,22604.166,3,2017
71247672,RP_050407_01_H09,13431,Egr1,early growth response 1,13653,18,coronal,n/a,1.544,22.552,9895.660,3,2033
74583118,RP_051214_02_F02,37335,Eid1,EP300 interacting inhibitor of differentiation 1,58521,2,coronal,n/a,1.544,67.287,29372.074,3,2022
71836872,RP_051017_02_E02,52809,Chst1,carbohydrate (keratan sulfate Gal-6) sulfotransferase 1,76969,2,coronal,n/a,1.543,50.037,21972.818,3,2033
75774687,RP_060530_01_D12,19817,Rps15,ribosomal protein S15,20054,10,coronal,n/a,1.540,45.083,17638.379,3,1808
356088,RP_040617_02_C04,17113,Pias2,protein inhibitor of activated STAT 2,17344,18,coronal,n/a,1.539,89.191,39266.297,3,2033
70436746,RP_050316_01_A03,50393,Nipal3,NIPA-like domain containing 3,74552,4,coronal,n/a,1.537,35.406,15613.570,3,2033
73925724,RP_051214_03_B11,84919,BC005764,cDNA sequence BC005764,216152,10,coronal,n/a,1.531,57.508,25425.477,3,2030
